DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionC0,792,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionC0,782,SURVIVED,none
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionC0,784,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionC0,786,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionC0,788,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionC0,791,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH0,802,SURVIVED,none
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH0,802,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH0,800,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH0,802,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH0,803,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH0,805,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionCH0,801,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionCH0,804,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionCH0,806,NO_COVERAGE,none
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionCH0,808,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,816,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,817,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,818,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,819,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,820,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionCH1,820,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,816,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,816,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,817,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,818,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,819,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,819,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,820,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionCH1,820,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionCH1,816,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionL0,827,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionL0,827,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionL0,830,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionL0,831,SURVIVED,none
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionL0,831,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionL0,827,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionL0,828,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionL0,830,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionL0,831,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionL0,832,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionL0,829,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionL0,833,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionL0,835,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionM0,843,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionM0,846,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionM0,846,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionM0,847,KILLED,org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary(org.apache.commons.codec.language.DoubleMetaphone2Test)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,conditionM0,847,SURVIVED,none
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionM0,843,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testSetMaxCodeLength(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionM0,846,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionM0,847,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,conditionM0,847,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionM0,844,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,conditionM0,846,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testSetMaxCodeLength(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,contains,917,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,contains,917,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualBasic(org.apache.commons.codec.language.DoubleMetaphoneTest)
DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,contains,920,KILLED,org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualExtended2(org.apache.commons.codec.language.DoubleMetaphoneTest)
